region,fluseas,hemi,country,date,sentin,cases,wk,mon,yr
AFR,YR,NH,Central African Republic,2020-01-12,NOTDEFINED,0,2,1,2020
AFR,YR,NH,Central African Republic,2020-01-19,NOTDEFINED,0,3,1,2020
AFR,YR,NH,Central African Republic,2020-01-26,NOTDEFINED,0,4,1,2020
AFR,YR,NH,Central African Republic,2020-02-02,NOTDEFINED,0,5,2,2020
AFR,YR,NH,Central African Republic,2020-02-09,NOTDEFINED,0,6,2,2020
AFR,YR,NH,Central African Republic,2022-03-20,NOTDEFINED,0,12,3,2022
AFR,YR,NH,Central African Republic,2022-03-27,NOTDEFINED,0,13,3,2022
AFR,YR,NH,Central African Republic,2022-04-03,NOTDEFINED,0,14,4,2022
AFR,YR,NH,Central African Republic,2022-04-10,NOTDEFINED,0,15,4,2022
AFR,YR,NH,Central African Republic,2022-04-17,NOTDEFINED,0,16,4,2022
AFR,YR,NH,Central African Republic,2022-04-24,NOTDEFINED,0,17,4,2022
AFR,YR,NH,Central African Republic,2022-05-01,NOTDEFINED,0,18,5,2022
AFR,YR,NH,Central African Republic,2022-05-08,NOTDEFINED,0,19,5,2022
AFR,YR,NH,Central African Republic,2022-05-15,NOTDEFINED,0,20,5,2022
AFR,YR,NH,Central African Republic,2022-05-22,NOTDEFINED,0,21,5,2022
AFR,YR,NH,Central African Republic,2022-05-29,NOTDEFINED,1,22,5,2022
AFR,YR,NH,Central African Republic,2022-06-05,NOTDEFINED,2,23,6,2022
AFR,YR,NH,Central African Republic,2022-06-12,NOTDEFINED,7,24,6,2022
AFR,YR,NH,Central African Republic,2022-06-19,NOTDEFINED,1,25,6,2022
AFR,YR,NH,Central African Republic,2022-06-26,NOTDEFINED,0,26,6,2022
AFR,YR,NH,Central African Republic,2022-07-03,NOTDEFINED,22,27,7,2022
AFR,YR,NH,Central African Republic,2022-07-10,NOTDEFINED,20,28,7,2022
AFR,YR,NH,Central African Republic,2022-07-17,NOTDEFINED,22,29,7,2022
AFR,YR,NH,Central African Republic,2022-07-24,NOTDEFINED,14,30,7,2022
AFR,YR,NH,Central African Republic,2022-07-31,NOTDEFINED,0,31,7,2022
AFR,YR,NH,Central African Republic,2022-08-07,NOTDEFINED,0,32,8,2022
AFR,YR,NH,Central African Republic,2022-08-14,NOTDEFINED,0,33,8,2022
AFR,YR,NH,Central African Republic,2022-08-21,NOTDEFINED,0,34,8,2022
AFR,YR,NH,Central African Republic,2022-08-28,NOTDEFINED,0,35,8,2022
AFR,YR,NH,Central African Republic,2022-09-04,NOTDEFINED,7,36,9,2022
AFR,YR,NH,Central African Republic,2022-09-11,NOTDEFINED,0,37,9,2022
AFR,YR,NH,Central African Republic,2022-09-18,NOTDEFINED,0,38,9,2022
AFR,YR,NH,Central African Republic,2022-09-25,NOTDEFINED,0,39,9,2022
AFR,YR,NH,Central African Republic,2022-10-02,NOTDEFINED,0,40,10,2022
AFR,YR,NH,Central African Republic,2022-10-09,NOTDEFINED,7,41,10,2022
AFR,YR,NH,Central African Republic,2022-10-16,NOTDEFINED,0,42,10,2022
AFR,YR,NH,Central African Republic,2022-10-23,NOTDEFINED,1,43,10,2022
AFR,YR,NH,Central African Republic,2022-10-30,NOTDEFINED,0,44,10,2022
AFR,YR,NH,Central African Republic,2022-11-06,NOTDEFINED,0,45,11,2022
AFR,YR,NH,Côte d'Ivoire,2017-01-01,NOTDEFINED,13,1,1,2017
AFR,YR,NH,Côte d'Ivoire,2017-01-08,NOTDEFINED,2,2,1,2017
AFR,YR,NH,Côte d'Ivoire,2017-01-15,NOTDEFINED,0,3,1,2017
AFR,YR,NH,Côte d'Ivoire,2017-01-22,NOTDEFINED,0,4,1,2017
AFR,YR,NH,Côte d'Ivoire,2017-01-29,NOTDEFINED,0,5,1,2017
AFR,YR,NH,Côte d'Ivoire,2017-02-05,NOTDEFINED,0,6,2,2017
AFR,YR,NH,Côte d'Ivoire,2017-02-12,NOTDEFINED,0,7,2,2017
AFR,YR,NH,Côte d'Ivoire,2017-02-19,NOTDEFINED,0,8,2,2017
AFR,YR,NH,Côte d'Ivoire,2017-02-26,NOTDEFINED,0,9,2,2017
AFR,YR,NH,Côte d'Ivoire,2017-03-05,NOTDEFINED,2,10,3,2017
AFR,YR,NH,Côte d'Ivoire,2017-03-12,NOTDEFINED,1,11,3,2017
AFR,YR,NH,Côte d'Ivoire,2017-03-19,NOTDEFINED,1,12,3,2017
AFR,YR,NH,Côte d'Ivoire,2017-03-26,NOTDEFINED,0,13,3,2017
AFR,YR,NH,Côte d'Ivoire,2017-04-02,NOTDEFINED,0,14,4,2017
AFR,YR,NH,Côte d'Ivoire,2017-04-09,NOTDEFINED,0,15,4,2017
AFR,YR,NH,Côte d'Ivoire,2017-04-16,NOTDEFINED,1,16,4,2017
AFR,YR,NH,Côte d'Ivoire,2017-04-23,NOTDEFINED,1,17,4,2017
AFR,YR,NH,Côte d'Ivoire,2017-04-30,NOTDEFINED,3,18,4,2017
AFR,YR,NH,Côte d'Ivoire,2017-05-07,NOTDEFINED,13,19,5,2017
AFR,YR,NH,Côte d'Ivoire,2017-05-14,NOTDEFINED,4,20,5,2017
AFR,YR,NH,Côte d'Ivoire,2017-05-21,NOTDEFINED,6,21,5,2017
AFR,YR,NH,Côte d'Ivoire,2017-05-28,NOTDEFINED,6,22,5,2017
AFR,YR,NH,Côte d'Ivoire,2017-06-04,NOTDEFINED,6,23,6,2017
AFR,YR,NH,Côte d'Ivoire,2017-06-11,NOTDEFINED,2,24,6,2017
AFR,YR,NH,Côte d'Ivoire,2017-12-31,NOTDEFINED,1,53,12,2017
AFR,YR,NH,Côte d'Ivoire,2018-01-07,NOTDEFINED,0,1,1,2018
AFR,YR,NH,Côte d'Ivoire,2018-01-14,NOTDEFINED,0,2,1,2018
AFR,YR,NH,Côte d'Ivoire,2018-01-21,NOTDEFINED,0,3,1,2018
AFR,YR,NH,Côte d'Ivoire,2018-01-28,NOTDEFINED,3,4,1,2018
AFR,YR,NH,Côte d'Ivoire,2018-02-04,NOTDEFINED,0,5,2,2018
AFR,YR,NH,Côte d'Ivoire,2018-02-11,NOTDEFINED,0,6,2,2018
AFR,YR,NH,Côte d'Ivoire,2018-02-18,NOTDEFINED,0,7,2,2018
AFR,YR,NH,Côte d'Ivoire,2018-02-25,NOTDEFINED,0,8,2,2018
AFR,YR,NH,Côte d'Ivoire,2018-03-04,NOTDEFINED,0,9,3,2018
AFR,YR,NH,Côte d'Ivoire,2018-03-11,NOTDEFINED,1,10,3,2018
AFR,YR,NH,Côte d'Ivoire,2018-03-18,NOTDEFINED,0,11,3,2018
AFR,YR,NH,Côte d'Ivoire,2018-03-25,NOTDEFINED,0,12,3,2018
AFR,YR,NH,Côte d'Ivoire,2018-04-01,NOTDEFINED,1,13,4,2018
AFR,YR,NH,Côte d'Ivoire,2018-04-08,NOTDEFINED,3,14,4,2018
AFR,YR,NH,Côte d'Ivoire,2018-04-15,NOTDEFINED,2,15,4,2018
AFR,YR,NH,Côte d'Ivoire,2018-04-22,NOTDEFINED,0,16,4,2018
AFR,YR,NH,Côte d'Ivoire,2018-04-29,NOTDEFINED,0,17,4,2018
AFR,YR,NH,Côte d'Ivoire,2018-05-06,NOTDEFINED,1,18,5,2018
AFR,YR,NH,Côte d'Ivoire,2018-05-13,NOTDEFINED,3,19,5,2018
AFR,YR,NH,Côte d'Ivoire,2018-05-20,NOTDEFINED,0,20,5,2018
AFR,YR,NH,Côte d'Ivoire,2018-05-27,NOTDEFINED,2,21,5,2018
AFR,YR,NH,Côte d'Ivoire,2018-06-03,NOTDEFINED,0,22,6,2018
AFR,YR,NH,Côte d'Ivoire,2018-06-10,NOTDEFINED,0,23,6,2018
AFR,YR,NH,Côte d'Ivoire,2018-06-17,NOTDEFINED,9,24,6,2018
AFR,YR,NH,Côte d'Ivoire,2018-06-24,NOTDEFINED,7,25,6,2018
AFR,YR,NH,Côte d'Ivoire,2018-07-01,NOTDEFINED,9,26,7,2018
AFR,YR,NH,Côte d'Ivoire,2018-07-08,NOTDEFINED,13,27,7,2018
AFR,YR,NH,Côte d'Ivoire,2018-07-15,NOTDEFINED,8,28,7,2018
AFR,YR,NH,Côte d'Ivoire,2018-07-22,NOTDEFINED,6,29,7,2018
AFR,YR,NH,Côte d'Ivoire,2018-07-29,NOTDEFINED,2,30,7,2018
AFR,YR,NH,Côte d'Ivoire,2018-08-05,NOTDEFINED,0,31,8,2018
AFR,YR,NH,Côte d'Ivoire,2018-08-12,NOTDEFINED,6,32,8,2018
AFR,YR,NH,Côte d'Ivoire,2018-08-19,NOTDEFINED,2,33,8,2018
AFR,YR,NH,Côte d'Ivoire,2018-08-26,NOTDEFINED,3,34,8,2018
AFR,YR,NH,Côte d'Ivoire,2018-09-02,NOTDEFINED,6,35,9,2018
AFR,YR,NH,Côte d'Ivoire,2018-09-09,NOTDEFINED,0,36,9,2018
AFR,YR,NH,Côte d'Ivoire,2018-09-16,NOTDEFINED,1,37,9,2018
AFR,YR,NH,Côte d'Ivoire,2018-09-23,NOTDEFINED,4,38,9,2018
AFR,YR,NH,Côte d'Ivoire,2018-09-30,NOTDEFINED,5,39,9,2018
AFR,YR,NH,Côte d'Ivoire,2018-10-07,NOTDEFINED,1,40,10,2018
AFR,YR,NH,Côte d'Ivoire,2018-10-14,NOTDEFINED,0,41,10,2018
AFR,YR,NH,Côte d'Ivoire,2018-10-21,NOTDEFINED,3,42,10,2018
AFR,YR,NH,Côte d'Ivoire,2018-10-28,NOTDEFINED,10,43,10,2018
AFR,YR,NH,Côte d'Ivoire,2018-11-04,NOTDEFINED,0,44,11,2018
AFR,YR,NH,Côte d'Ivoire,2018-11-11,NOTDEFINED,5,45,11,2018
AFR,YR,NH,Côte d'Ivoire,2018-11-18,NOTDEFINED,5,46,11,2018
AFR,YR,NH,Côte d'Ivoire,2018-11-25,NOTDEFINED,3,47,11,2018
AFR,YR,NH,Côte d'Ivoire,2018-12-02,NOTDEFINED,0,48,12,2018
AFR,YR,NH,Côte d'Ivoire,2018-12-09,NOTDEFINED,0,49,12,2018
AFR,YR,NH,Côte d'Ivoire,2018-12-16,NOTDEFINED,2,50,12,2018
AFR,YR,NH,Côte d'Ivoire,2018-12-23,NOTDEFINED,3,51,12,2018
AFR,YR,NH,Côte d'Ivoire,2018-12-30,NOTDEFINED,0,52,12,2018
AFR,YR,NH,Côte d'Ivoire,2019-01-06,NOTDEFINED,3,1,1,2019
AFR,YR,NH,Côte d'Ivoire,2019-01-13,NOTDEFINED,1,2,1,2019
AFR,YR,NH,Côte d'Ivoire,2019-01-20,NOTDEFINED,2,3,1,2019
AFR,YR,NH,Côte d'Ivoire,2019-01-27,NOTDEFINED,1,4,1,2019
AFR,YR,NH,Côte d'Ivoire,2019-02-03,NOTDEFINED,2,5,2,2019
AFR,YR,NH,Côte d'Ivoire,2019-02-10,NOTDEFINED,3,6,2,2019
AFR,YR,NH,Côte d'Ivoire,2019-02-17,NOTDEFINED,5,7,2,2019
AFR,YR,NH,Côte d'Ivoire,2019-02-24,NOTDEFINED,0,8,2,2019
AFR,YR,NH,Côte d'Ivoire,2019-03-03,NOTDEFINED,0,9,3,2019
AFR,YR,NH,Côte d'Ivoire,2019-03-10,NOTDEFINED,0,10,3,2019
AFR,YR,NH,Côte d'Ivoire,2019-03-17,NOTDEFINED,4,11,3,2019
AFR,YR,NH,Côte d'Ivoire,2019-03-24,NOTDEFINED,1,12,3,2019
AFR,YR,NH,Côte d'Ivoire,2019-03-31,NOTDEFINED,0,13,3,2019
AFR,YR,NH,Côte d'Ivoire,2019-04-07,NOTDEFINED,1,14,4,2019
AFR,YR,NH,Côte d'Ivoire,2019-04-14,NOTDEFINED,10,15,4,2019
AFR,YR,NH,Côte d'Ivoire,2019-04-21,NOTDEFINED,0,16,4,2019
AFR,YR,NH,Côte d'Ivoire,2019-04-28,NOTDEFINED,7,17,4,2019
AFR,YR,NH,Côte d'Ivoire,2019-05-05,NOTDEFINED,0,18,5,2019
AFR,YR,NH,Côte d'Ivoire,2019-05-12,NOTDEFINED,3,19,5,2019
AFR,YR,NH,Côte d'Ivoire,2019-05-19,NOTDEFINED,5,20,5,2019
AFR,YR,NH,Côte d'Ivoire,2019-05-26,NOTDEFINED,6,21,5,2019
AFR,YR,NH,Côte d'Ivoire,2019-06-02,NOTDEFINED,5,22,6,2019
AFR,YR,NH,Côte d'Ivoire,2019-06-09,NOTDEFINED,2,23,6,2019
AFR,YR,NH,Côte d'Ivoire,2019-06-16,NOTDEFINED,8,24,6,2019
AFR,YR,NH,Côte d'Ivoire,2019-06-23,NOTDEFINED,5,25,6,2019
AFR,YR,NH,Côte d'Ivoire,2019-06-30,NOTDEFINED,1,26,6,2019
AFR,YR,NH,Côte d'Ivoire,2019-07-07,NOTDEFINED,4,27,7,2019
AFR,YR,NH,Côte d'Ivoire,2019-07-14,NOTDEFINED,7,28,7,2019
AFR,YR,NH,Côte d'Ivoire,2019-07-21,NOTDEFINED,1,29,7,2019
AFR,YR,NH,Côte d'Ivoire,2019-07-28,NOTDEFINED,5,30,7,2019
AFR,YR,NH,Côte d'Ivoire,2019-08-04,NOTDEFINED,9,31,8,2019
AFR,YR,NH,Côte d'Ivoire,2019-08-11,NOTDEFINED,20,32,8,2019
AFR,YR,NH,Côte d'Ivoire,2019-08-18,NOTDEFINED,12,33,8,2019
AFR,YR,NH,Côte d'Ivoire,2019-08-25,NOTDEFINED,5,34,8,2019
AFR,YR,NH,Côte d'Ivoire,2019-09-01,NOTDEFINED,9,35,9,2019
AFR,YR,NH,Côte d'Ivoire,2019-09-08,NOTDEFINED,3,36,9,2019
AFR,YR,NH,Côte d'Ivoire,2019-09-15,NOTDEFINED,9,37,9,2019
AFR,YR,NH,Côte d'Ivoire,2019-09-22,NOTDEFINED,1,38,9,2019
AFR,YR,NH,Côte d'Ivoire,2019-09-29,NOTDEFINED,0,39,9,2019
AFR,YR,NH,Côte d'Ivoire,2019-10-06,NOTDEFINED,4,40,10,2019
AFR,YR,NH,Côte d'Ivoire,2019-10-13,NOTDEFINED,21,41,10,2019
AFR,YR,NH,Côte d'Ivoire,2019-10-20,NOTDEFINED,36,42,10,2019
AFR,YR,NH,Côte d'Ivoire,2019-10-27,NOTDEFINED,0,43,10,2019
AFR,YR,NH,Côte d'Ivoire,2019-11-03,NOTDEFINED,0,44,11,2019
AFR,YR,NH,Côte d'Ivoire,2019-11-10,NOTDEFINED,0,45,11,2019
AFR,YR,NH,Côte d'Ivoire,2019-11-17,NOTDEFINED,0,46,11,2019
AFR,YR,NH,Côte d'Ivoire,2019-11-24,NOTDEFINED,0,47,11,2019
AFR,YR,NH,Côte d'Ivoire,2019-12-01,NOTDEFINED,1,48,12,2019
AFR,YR,NH,Côte d'Ivoire,2019-12-08,NOTDEFINED,0,49,12,2019
AFR,YR,NH,Côte d'Ivoire,2019-12-15,NOTDEFINED,0,50,12,2019
AFR,YR,NH,Côte d'Ivoire,2019-12-22,NOTDEFINED,1,51,12,2019
AFR,YR,NH,Côte d'Ivoire,2019-12-29,NOTDEFINED,3,52,12,2019
AFR,YR,NH,Côte d'Ivoire,2020-01-05,NOTDEFINED,3,1,1,2020
AFR,YR,NH,Côte d'Ivoire,2020-01-12,NOTDEFINED,1,2,1,2020
AFR,YR,NH,Côte d'Ivoire,2020-01-19,NOTDEFINED,0,3,1,2020
AFR,YR,NH,Côte d'Ivoire,2020-01-26,NOTDEFINED,0,4,1,2020
AFR,YR,NH,Côte d'Ivoire,2020-02-02,NOTDEFINED,1,5,2,2020
AFR,YR,NH,Côte d'Ivoire,2020-02-09,NOTDEFINED,1,6,2,2020
AFR,YR,NH,Côte d'Ivoire,2020-02-16,NOTDEFINED,0,7,2,2020
AFR,YR,NH,Côte d'Ivoire,2020-02-23,NOTDEFINED,0,8,2,2020
AFR,YR,NH,Côte d'Ivoire,2020-03-01,NOTDEFINED,0,9,3,2020
AFR,YR,NH,Côte d'Ivoire,2020-03-08,NOTDEFINED,0,10,3,2020
AFR,YR,NH,Côte d'Ivoire,2021-01-03,NOTDEFINED,4,1,1,2021
AFR,YR,NH,Côte d'Ivoire,2021-01-10,NOTDEFINED,3,2,1,2021
AFR,YR,NH,Côte d'Ivoire,2021-01-17,NOTDEFINED,1,3,1,2021
AFR,YR,NH,Côte d'Ivoire,2021-01-24,NOTDEFINED,0,4,1,2021
AFR,YR,NH,Côte d'Ivoire,2021-01-31,NOTDEFINED,2,5,1,2021
AFR,YR,NH,Côte d'Ivoire,2021-02-07,NOTDEFINED,0,6,2,2021
AFR,YR,NH,Côte d'Ivoire,2021-02-14,NOTDEFINED,1,7,2,2021
AFR,YR,NH,Côte d'Ivoire,2021-02-21,NOTDEFINED,1,8,2,2021
AFR,YR,NH,Côte d'Ivoire,2021-02-28,NOTDEFINED,0,9,2,2021
AFR,YR,NH,Côte d'Ivoire,2021-03-07,NOTDEFINED,0,10,3,2021
AFR,YR,NH,Côte d'Ivoire,2021-03-14,NOTDEFINED,1,11,3,2021
AFR,YR,NH,Côte d'Ivoire,2021-03-21,NOTDEFINED,1,12,3,2021
AFR,YR,NH,Côte d'Ivoire,2021-03-28,NOTDEFINED,0,13,3,2021
AFR,YR,NH,Côte d'Ivoire,2021-04-04,NOTDEFINED,1,14,4,2021
AFR,YR,NH,Côte d'Ivoire,2021-04-11,NOTDEFINED,1,15,4,2021
AFR,YR,NH,Côte d'Ivoire,2021-04-18,NOTDEFINED,0,16,4,2021
AFR,YR,NH,Côte d'Ivoire,2021-04-25,NOTDEFINED,4,17,4,2021
AFR,YR,NH,Côte d'Ivoire,2021-05-02,NOTDEFINED,1,18,5,2021
AFR,YR,NH,Côte d'Ivoire,2021-05-09,NOTDEFINED,2,19,5,2021
AFR,YR,NH,Côte d'Ivoire,2021-05-16,NOTDEFINED,1,20,5,2021
AFR,YR,NH,Côte d'Ivoire,2021-05-23,NOTDEFINED,2,21,5,2021
AFR,YR,NH,Côte d'Ivoire,2021-05-30,NOTDEFINED,3,22,5,2021
AFR,YR,NH,Côte d'Ivoire,2021-06-06,NOTDEFINED,9,23,6,2021
AFR,YR,NH,Côte d'Ivoire,2021-06-13,NOTDEFINED,2,24,6,2021
AFR,YR,NH,Côte d'Ivoire,2021-06-20,NOTDEFINED,1,25,6,2021
AFR,YR,NH,Côte d'Ivoire,2021-06-27,NOTDEFINED,2,26,6,2021
AFR,YR,NH,Côte d'Ivoire,2021-07-04,NOTDEFINED,4,27,7,2021
AFR,YR,NH,Côte d'Ivoire,2021-07-11,NOTDEFINED,0,28,7,2021
AFR,YR,NH,Côte d'Ivoire,2021-07-18,NOTDEFINED,2,29,7,2021
AFR,YR,NH,Côte d'Ivoire,2021-07-25,NOTDEFINED,18,30,7,2021
AFR,YR,NH,Côte d'Ivoire,2021-08-01,NOTDEFINED,0,31,8,2021
AFR,YR,NH,Côte d'Ivoire,2021-08-08,NOTDEFINED,0,32,8,2021
AFR,YR,NH,Côte d'Ivoire,2021-08-15,NOTDEFINED,0,33,8,2021
AFR,YR,NH,Côte d'Ivoire,2021-08-22,NOTDEFINED,0,34,8,2021
AFR,YR,NH,Côte d'Ivoire,2021-08-29,NOTDEFINED,0,35,8,2021
AFR,YR,NH,Côte d'Ivoire,2021-09-05,NOTDEFINED,0,36,9,2021
AFR,YR,NH,Côte d'Ivoire,2021-09-12,NOTDEFINED,0,37,9,2021
AFR,YR,NH,Côte d'Ivoire,2021-09-19,NOTDEFINED,0,38,9,2021
AFR,YR,NH,Côte d'Ivoire,2021-09-26,NOTDEFINED,0,39,9,2021
AFR,YR,NH,Côte d'Ivoire,2021-10-03,NOTDEFINED,0,40,10,2021
AFR,YR,NH,Côte d'Ivoire,2021-10-10,NOTDEFINED,0,41,10,2021
AFR,YR,NH,Côte d'Ivoire,2021-10-17,NOTDEFINED,0,42,10,2021
AFR,YR,NH,Côte d'Ivoire,2021-10-24,NOTDEFINED,0,43,10,2021
AFR,YR,NH,Côte d'Ivoire,2021-10-31,NOTDEFINED,0,44,10,2021
AFR,YR,NH,Côte d'Ivoire,2021-11-07,NOTDEFINED,0,45,11,2021
AFR,YR,NH,Côte d'Ivoire,2021-11-14,NOTDEFINED,0,46,11,2021
AFR,YR,NH,Côte d'Ivoire,2021-11-21,NOTDEFINED,0,47,11,2021
AFR,YR,NH,Côte d'Ivoire,2021-11-28,NOTDEFINED,0,48,11,2021
AFR,YR,NH,Côte d'Ivoire,2021-12-05,NOTDEFINED,0,49,12,2021
AFR,YR,NH,Côte d'Ivoire,2021-12-12,NOTDEFINED,0,50,12,2021
AFR,YR,NH,Côte d'Ivoire,2021-12-19,NOTDEFINED,0,51,12,2021
AFR,YR,NH,Côte d'Ivoire,2021-12-26,NOTDEFINED,0,52,12,2021
AFR,YR,NH,Côte d'Ivoire,2022-01-02,NOTDEFINED,1,1,1,2022
AFR,YR,NH,Côte d'Ivoire,2022-01-09,NOTDEFINED,0,2,1,2022
AFR,YR,NH,Côte d'Ivoire,2022-01-16,NOTDEFINED,0,3,1,2022
AFR,YR,NH,Côte d'Ivoire,2022-01-23,NOTDEFINED,0,4,1,2022
AFR,YR,NH,Côte d'Ivoire,2022-01-30,NOTDEFINED,0,5,1,2022
AFR,YR,NH,Côte d'Ivoire,2022-02-06,NOTDEFINED,0,6,2,2022
AFR,YR,NH,Côte d'Ivoire,2022-02-13,NOTDEFINED,0,7,2,2022
AFR,YR,NH,Côte d'Ivoire,2022-02-20,NOTDEFINED,0,8,2,2022
AFR,YR,NH,Côte d'Ivoire,2022-02-27,NOTDEFINED,1,9,2,2022
AFR,YR,NH,Côte d'Ivoire,2022-03-06,NOTDEFINED,2,10,3,2022
AFR,YR,NH,Côte d'Ivoire,2022-03-13,NOTDEFINED,0,11,3,2022
AFR,YR,NH,Côte d'Ivoire,2022-03-20,NOTDEFINED,2,12,3,2022
AFR,YR,NH,Côte d'Ivoire,2022-03-27,NOTDEFINED,5,13,3,2022
AFR,YR,NH,Côte d'Ivoire,2022-04-03,NOTDEFINED,4,14,4,2022
AFR,YR,NH,Côte d'Ivoire,2022-04-10,NOTDEFINED,4,15,4,2022
AFR,YR,NH,Côte d'Ivoire,2022-04-17,NOTDEFINED,1,16,4,2022
AFR,YR,NH,Côte d'Ivoire,2022-04-24,NOTDEFINED,5,17,4,2022
AFR,YR,NH,Côte d'Ivoire,2022-05-01,NOTDEFINED,1,18,5,2022
AFR,YR,NH,Côte d'Ivoire,2022-05-08,NOTDEFINED,6,19,5,2022
AFR,YR,NH,Côte d'Ivoire,2022-05-15,NOTDEFINED,18,20,5,2022
AFR,YR,NH,Côte d'Ivoire,2022-05-22,NOTDEFINED,6,21,5,2022
AFR,YR,NH,Côte d'Ivoire,2022-05-29,NOTDEFINED,6,22,5,2022
AFR,YR,NH,Côte d'Ivoire,2022-06-05,NOTDEFINED,11,23,6,2022
AFR,YR,NH,Côte d'Ivoire,2022-06-12,NOTDEFINED,13,24,6,2022
AFR,YR,NH,Côte d'Ivoire,2022-06-19,NOTDEFINED,0,25,6,2022
AFR,YR,NH,Côte d'Ivoire,2022-06-26,NOTDEFINED,0,26,6,2022
AFR,YR,NH,Côte d'Ivoire,2022-07-03,NOTDEFINED,0,27,7,2022
AFR,YR,NH,Côte d'Ivoire,2022-07-10,NOTDEFINED,0,28,7,2022
AFR,YR,NH,Côte d'Ivoire,2022-07-17,NOTDEFINED,0,29,7,2022
AFR,YR,NH,Côte d'Ivoire,2022-07-24,NOTDEFINED,0,30,7,2022
AFR,YR,NH,Côte d'Ivoire,2022-07-31,NOTDEFINED,0,31,7,2022
AFR,YR,NH,Côte d'Ivoire,2022-08-07,NOTDEFINED,0,32,8,2022
AFR,YR,NH,Côte d'Ivoire,2022-08-14,NOTDEFINED,0,33,8,2022
AFR,YR,NH,Côte d'Ivoire,2022-08-21,NOTDEFINED,0,34,8,2022
AFR,YR,NH,Côte d'Ivoire,2022-08-28,NOTDEFINED,0,35,8,2022
AFR,YR,NH,Côte d'Ivoire,2022-09-04,NOTDEFINED,0,36,9,2022
AFR,YR,NH,Côte d'Ivoire,2022-09-11,NOTDEFINED,0,37,9,2022
AFR,YR,NH,Côte d'Ivoire,2022-09-18,NOTDEFINED,0,38,9,2022
AFR,YR,NH,Côte d'Ivoire,2022-09-25,NOTDEFINED,0,39,9,2022
AFR,YR,NH,Côte d'Ivoire,2022-10-02,NOTDEFINED,0,40,10,2022
AFR,YR,NH,Côte d'Ivoire,2022-10-09,NOTDEFINED,0,41,10,2022
AFR,YR,NH,Côte d'Ivoire,2022-10-16,NOTDEFINED,0,42,10,2022
AFR,YR,NH,Côte d'Ivoire,2022-10-23,NOTDEFINED,0,43,10,2022
AFR,YR,NH,Côte d'Ivoire,2022-10-30,NOTDEFINED,0,44,10,2022
AFR,YR,NH,Côte d'Ivoire,2022-11-06,NOTDEFINED,0,45,11,2022
AFR,YR,NH,Côte d'Ivoire,2022-11-13,NOTDEFINED,0,46,11,2022
AFR,YR,NH,Côte d'Ivoire,2022-11-20,NOTDEFINED,0,47,11,2022
AFR,YR,NH,Côte d'Ivoire,2022-11-27,NOTDEFINED,0,48,11,2022
AFR,YR,NH,Côte d'Ivoire,2022-12-04,NOTDEFINED,0,49,12,2022
AFR,YR,NH,Côte d'Ivoire,2022-12-11,NOTDEFINED,0,50,12,2022
AFR,YR,SH,Democratic Republic of the Congo,2017-12-31,NOTDEFINED,0,53,12,2017
AFR,YR,SH,Democratic Republic of the Congo,2018-01-07,NOTDEFINED,4,1,1,2018
AFR,YR,SH,Democratic Republic of the Congo,2018-01-14,NOTDEFINED,0,2,1,2018
AFR,YR,SH,Democratic Republic of the Congo,2018-01-21,NOTDEFINED,0,3,1,2018
AFR,YR,SH,Democratic Republic of the Congo,2018-01-28,NOTDEFINED,0,4,1,2018
AFR,YR,SH,Democratic Republic of the Congo,2018-02-04,NOTDEFINED,0,5,2,2018
AFR,YR,SH,Democratic Republic of the Congo,2018-02-11,NOTDEFINED,0,6,2,2018
AFR,YR,SH,Democratic Republic of the Congo,2018-02-18,NOTDEFINED,0,7,2,2018
AFR,YR,SH,Democratic Republic of the Congo,2018-02-25,NOTDEFINED,0,8,2,2018
AFR,YR,SH,Democratic Republic of the Congo,2018-03-04,NOTDEFINED,0,9,3,2018
AFR,YR,SH,Democratic Republic of the Congo,2018-03-11,NOTDEFINED,0,10,3,2018
AFR,YR,NH,Ghana,2016-11-27,NOTDEFINED,0,48,11,2016
AFR,YR,NH,Ghana,2016-12-04,NOTDEFINED,0,49,12,2016
AFR,YR,NH,Ghana,2016-12-11,NOTDEFINED,0,50,12,2016
AFR,YR,NH,Ghana,2016-12-18,NOTDEFINED,0,51,12,2016
AFR,YR,NH,Ghana,2016-12-25,NOTDEFINED,0,52,12,2016
AFR,YR,NH,Ghana,2017-01-01,NOTDEFINED,0,1,1,2017
AFR,YR,NH,Ghana,2017-01-08,NOTDEFINED,0,2,1,2017
AFR,YR,NH,Ghana,2017-01-15,NOTDEFINED,0,3,1,2017
AFR,YR,NH,Ghana,2017-01-22,NOTDEFINED,0,4,1,2017
AFR,YR,NH,Ghana,2017-01-29,NOTDEFINED,0,5,1,2017
AFR,YR,NH,Ghana,2017-02-05,NOTDEFINED,0,6,2,2017
AFR,YR,NH,Ghana,2017-02-12,NOTDEFINED,0,7,2,2017
AFR,YR,NH,Ghana,2017-02-19,NOTDEFINED,0,8,2,2017
AFR,YR,NH,Ghana,2017-02-26,NOTDEFINED,0,9,2,2017
AFR,YR,NH,Ghana,2017-03-05,NOTDEFINED,0,10,3,2017
AFR,YR,NH,Ghana,2017-03-12,NOTDEFINED,0,11,3,2017
AFR,YR,NH,Ghana,2017-03-19,NOTDEFINED,0,12,3,2017
